molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL522,NCc1ccccc1,61.0,active
CHEMBL5393918,NCCc1ccc(C(F)F)cc1,50.0,active
CHEMBL274497,NCCc1cccc(Cl)c1,52.0,active
CHEMBL12722,NCc1cccc(F)c1,71.0,active
CHEMBL5429989,NCc1ccc(CCO)cc1,77.0,active
CHEMBL103299,Cc1ccc(CCN)cc1,77.0,active
CHEMBL161867,C/N=c1\nc(-c2ccccc2)n(-c2ccccc2)s1,193.0,active
CHEMBL1431798,CN=C(S)N=C(Nc1ccccc1)c1ccccc1,39980.0,inactive
CHEMBL5435359,c1ccc(-c2n/c(=N\C3CC3)sn2-c2ccccc2)cc1,143.0,active
CHEMBL5433491,FC1(F)CC(/N=c2\nc(-c3ccccc3)n(-c3ccccc3)s2)C1,323.0,active
CHEMBL5418476,C/N=c1\nc(-c2ccccc2)n(-c2ccc(F)cc2)s1,124.0,active
CHEMBL162755,C/N=c1\nc(-c2ccc(Cl)cc2)n(-c2ccccc2)s1,136.0,active
CHEMBL351694,C/N=c1\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1,165.0,active
CHEMBL5423593,C/N=c1\nc(-c2ccc(F)cc2)n(-c2ccccc2)s1,118.0,active
CHEMBL5441037,C/N=c1\nc(-c2ccc(OC)cc2)n(-c2ccc(F)cc2)s1,373.0,active
CHEMBL5408402,C/N=c1\nc(-c2ccc(OC)cc2)n(-c2cc(F)c(F)c(F)c2)s1,582.0,active
CHEMBL5408081,CCOc1ccc(-c2n/c(=N\C)sn2-c2ccc(F)cc2)cc1,462.0,active
CHEMBL5430129,C/N=c1\nc(-c2ccc(OC)c(OC)c2)n(-c2ccc(F)cc2)s1,252.0,active
CHEMBL487392,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)ccc(O)c12,2520.0,intermediate
CHEMBL5438334,Nc1ccccc1-c1noc(-c2ccncc2)n1,7197.0,intermediate
CHEMBL5411233,COC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,1350.0,intermediate
CHEMBL5426938,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C(=O)N1CCN(CC2CCN(c3cc4c(cc3F)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1)C[C@@H]1CCNC1=O,21200.0,inactive
CHEMBL5437354,COC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CCC(=O)N1CCN(C(=O)C2CCN(c3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1)C(C)C,100000.0,inactive
CHEMBL117102,CCC(CC)CC1(C(=O)Nc2ccccc2S)CCCCC1,14400.0,inactive
CHEMBL2016761,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,6210.0,intermediate
CHEMBL3040216,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,260.0,active
CHEMBL5405842,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,0.7,active
CHEMBL5438782,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.23,active
CHEMBL5401358,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,0.47,active
CHEMBL5409350,CO[C@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C1,0.24,active
CHEMBL5427783,CO[C@@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C1,4196.0,intermediate
CHEMBL5409791,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](OC(C)(C)C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,20290.0,inactive
CHEMBL5402990,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@H](OC(C)(C)C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,2.5,active
CHEMBL5395225,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,5.0,active
CHEMBL5424014,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCCC[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,3350.0,intermediate
CHEMBL5427494,CC(OC(C)(C)C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,5.3,active
CHEMBL5427537,CC(C)(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,29.0,active
CHEMBL5431050,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)cc12,74.0,active
CHEMBL5415290,CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,53.0,active
CHEMBL3427168,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1,56.0,active
CHEMBL3427141,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1cccc(Cl)c1,110.0,active
CHEMBL5396546,CC(=O)Oc1cccc(COC(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)c1,98.0,active
CHEMBL5397315,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,400.0,active
CHEMBL5425267,CC(C)(C)O[C@@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)OCc2ccccc2)C1,560.0,active
CHEMBL5427578,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)OCc1ccccc1,510.0,active
CHEMBL5398423,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CC2(CC2)CN1C(=O)OCc1ccccc1,25.0,active
CHEMBL5438286,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CC2(CCC2)CN1C(=O)OCc1ccccc1,30.0,active
CHEMBL5399799,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCC2)CN1C(=O)OCc1ccccc1,22.0,active
CHEMBL5435470,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCCC2)CN1C(=O)OCc1ccccc1,49.0,active
CHEMBL5440769,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)CNc3ccc(Cl)cc3)C[C@@H]21,990.0,active
CHEMBL5437518,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CC2(CC2)CN1C(=O)COc1ccc(Cl)cc1Cl,39.0,active
CHEMBL5398911,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COC3CCCCC3)C[C@@H]21,25.0,active
CHEMBL5425010,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)CCC3CCCCC3)C[C@@H]21,41.0,active
CHEMBL5412310,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCC2)CN1C(=O)OCc1ccccc1,2200.0,intermediate
CHEMBL5436573,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCC2)CN1C(=O)OCc1cccc(Cl)c1,3600.0,intermediate
CHEMBL5399253,COc1cccc2[nH]c(C(=O)N3CC4(CCCC4)CC3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)cc12,1500.0,intermediate
CHEMBL5398479,COc1cccc2[nH]c(C(=O)N3CC4(CCCC4)CC3C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,6000.0,intermediate
CHEMBL5396421,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCCC2)CN1C(=O)OCc1ccccc1,1400.0,intermediate
CHEMBL5407572,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)C(F)(F)F,2000.0,intermediate
CHEMBL5397334,CC(C)(C)OC(=O)N1CC2(CCC2)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,5000.0,intermediate
CHEMBL478401,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,100.0,active
CHEMBL477164,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(Cl)cc1F,103.0,active
CHEMBL5410459,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2,24380.0,inactive
CHEMBL5410934,CC1C2=C(CC(C)(C)CC2=O)Nc2cc([N+](=O)[O-])ccc2N1C(=O)CCl,23320.0,inactive
CHEMBL5437930,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CC1,13340.0,inactive
CHEMBL5409154,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCC1,9570.0,intermediate
CHEMBL5413108,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCC1,9120.0,intermediate
CHEMBL5400538,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCCC1,5260.0,intermediate
CHEMBL5415228,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccccc1,4520.0,intermediate
CHEMBL5421429,Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,3940.0,intermediate
CHEMBL5408097,COc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,4520.0,intermediate
CHEMBL5414005,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(OC(F)(F)F)cc1,5680.0,intermediate
CHEMBL5421327,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(C(F)(F)F)cc1,3730.0,intermediate
CHEMBL5398813,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(F)cc1F,9550.0,intermediate
CHEMBL5433473,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2,11500.0,inactive
CHEMBL5402209,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C,10970.0,inactive
CHEMBL5419891,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CC1,9060.0,intermediate
CHEMBL5395044,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCC1,7320.0,intermediate
CHEMBL5401195,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCC1,5150.0,intermediate
CHEMBL5394565,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCCC1,3630.0,intermediate
CHEMBL5439502,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccccc1,3360.0,intermediate
CHEMBL5397709,Cc1ccc(C2C3=C(CC(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,3350.0,intermediate
CHEMBL5405634,COc1ccc(C2C3=C(CC(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,4450.0,intermediate
CHEMBL5417240,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(OC(F)(F)F)cc1,4150.0,intermediate
CHEMBL5395848,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(C(F)(F)F)cc1,3310.0,intermediate
CHEMBL5429124,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(F)cc1F,6210.0,intermediate
CHEMBL5415422,O=C1CCCC2=C1CN(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,5110.0,intermediate
CHEMBL5437199,CC1C2=C(CCCC2=O)Nc2cc([N+](=O)[O-])ccc2N1C(=O)CCl,3690.0,intermediate
CHEMBL5437572,O=C1CCCC2=C1C(C1CC1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,2550.0,intermediate
CHEMBL5433579,O=C1CCCC2=C1C(C1CCC1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,2480.0,intermediate
CHEMBL5418478,O=C1CCCC2=C1C(C1CCCC1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,1920.0,intermediate
CHEMBL5407311,O=C1CCCC2=C1C(C1CCCCC1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,1590.0,intermediate
CHEMBL5406509,O=C1CCCC2=C1C(c1ccccc1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,1670.0,intermediate
CHEMBL5402611,Cc1ccc(C2C3=C(CCCC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,2350.0,intermediate
CHEMBL5423655,COc1ccc(C2C3=C(CCCC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,2050.0,intermediate
CHEMBL5436025,O=C1CCCC2=C1C(c1ccc(OC(F)(F)F)cc1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,2030.0,intermediate
CHEMBL5430369,O=C1CCCC2=C1C(c1ccc(C(F)(F)F)cc1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,1020.0,intermediate
CHEMBL5426918,O=C1CCCC2=C1C(c1ccc(F)cc1F)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,4090.0,intermediate
CHEMBL5428967,COC(=O)c1ccc2c(c1)NC1=C(C(=O)CCC1)C(c1ccc(C(F)(F)F)cc1)N2C(=O)CCl,180.0,active
CHEMBL5399795,N#Cc1ccc2c(c1)NC1=C(C(=O)CCC1)C(c1ccc(C(F)(F)F)cc1)N2C(=O)CCl,1840.0,intermediate
CHEMBL5399907,C#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,4400.0,intermediate
CHEMBL5406827,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)C(=O)Nc1ccccc1,80000.0,inactive
CHEMBL5401763,C#C[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,35000.0,inactive
CHEMBL5424171,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)CCC(N)=O)cc12,29000.0,inactive
CHEMBL5435701,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)CCC(N)=O,80000.0,inactive
CHEMBL5439416,CNS(=O)(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,39000.0,inactive
CHEMBL5407849,C#C[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,22000.0,inactive
CHEMBL5397697,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C(=O)OCc1ccccc1)CCC(N)=O,2500.0,intermediate
CHEMBL5436497,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)CCC(N)=O,80000.0,inactive
CHEMBL5416837,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/S(C)(=O)=O)CCC(N)=O,12000.0,inactive
CHEMBL5438511,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3c(F)cccc3s1)C2(C)C,8.0,active
CHEMBL5416788,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=S)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3c(F)cccc3s1)C2(C)C,88.0,active
CHEMBL5402360,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCCC(F)(F)F)c2)c(=O)n(-c2cccnc2)c1=O,55.0,active
CHEMBL5420763,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCC3CC3)c2)c(=O)n(-c2cccnc2)c1=O,100.0,active
CHEMBL5404766,O=c1ccc(-c2cn(-c3cc(Cl)cc(Cl)c3)c(=O)n(-c3cccnc3)c2=O)c[nH]1,1590.0,intermediate
CHEMBL5434245,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(Cl)c2)c(=O)n(-c2cccnc2)c1=O,280.0,active
CHEMBL4861071,Cn1cc(-c2cc(-c3cc(Cl)c(F)c(OCc4ccccc4Cl)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]c1=O,44.0,active
CHEMBL4867191,O=c1[nH]cc(-c2cc(-c3cc(Cl)c(F)c(OCc4ccccc4Cl)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,28.0,active
CHEMBL5405138,N#Cc1ccccc1-c1cc(-c2cccc(Cl)c2)c(=O)n(-c2cccnc2)c1,9990.0,intermediate
CHEMBL1214124,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,100000.0,inactive
CHEMBL5423178,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3scnc3C(F)(F)F)c2)c(=O)n(-c2cccnc2)c1=O,43.0,active
CHEMBL5439438,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3nc4ccccc4n3C(F)F)c2)c(=O)n(-c2cccnc2)c1=O,21.0,active
CHEMBL5412903,Cc1scnc1COc1cc(Cl)cc(-n2cc(-c3ccc[nH]c3=O)c(=O)n(-c3cccnc3)c2=O)c1,17.0,active
CHEMBL5394734,Cc1nc(C)c(COc2cc(Cl)cc(-n3cc(-c4ccc[nH]c4=O)c(=O)n(-c4cccnc4)c3=O)c2)s1,16.0,active
CHEMBL5399537,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3nccn3C(F)F)c2)c(=O)n(-c2cccnc2)c1=O,13.0,active
CHEMBL5427542,Cn1c([N+](=O)[O-])cnc1COc1cc(Cl)cc(-n2cc(-c3ccc[nH]c3=O)c(=O)n(-c3cccnc3)c2=O)c1,12.0,active
CHEMBL5428134,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3ccccc3Cl)c2)c(=O)n(-c2cccnc2)c1=O,9.0,active
CHEMBL5431872,Cn1cc(COc2cc(Cl)cc(-n3cc(-c4ccc[nH]c4=O)c(=O)n(-c4cccnc4)c3=O)c2)c(C(F)(F)F)n1,6.0,active
CHEMBL5406180,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3ncsc3C(F)(F)F)c2)c(=O)n(-c2cccnc2)c1=O,12.0,active
CHEMBL5437439,Cc1scnc1COc1cc(Cl)cc(-n2cc(-c3ccc(=O)[nH]c3)c(=O)n(-c3cccnc3)c2=O)c1,120.0,active
CHEMBL5400055,CCN(C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c(C#N)c1,4000.0,intermediate
CHEMBL5427720,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Br)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,3408.0,intermediate
CHEMBL5415934,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(C)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,2850.0,intermediate
CHEMBL5424971,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(C)c(Cl)c2)[C@@H](O)[C@H]1O,2180.0,intermediate
CHEMBL5394180,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(OC)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,573.0,active
CHEMBL5438762,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(OC)c(C#N)c2)[C@@H](O)[C@H]1O,468.0,active
CHEMBL5407468,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1,383.0,active
CHEMBL5427053,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,187.0,active
CHEMBL5423096,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(C)c(Cl)c1,130.0,active
CHEMBL5428251,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c([N+](=O)[O-])c1,274.0,active
CHEMBL5411560,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c(C#N)c1,62.0,active
CHEMBL5408911,CN(C[C@H]1O[C@@H](n2cc(C#Cc3ccccc3)c3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1,17.3,active
CHEMBL5412104,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],9.5,active
CHEMBL5431675,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1Cl,25.6,active
CHEMBL5393994,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],2.8,active
CHEMBL5401656,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1C#N,1.2,active
CHEMBL5423458,CN(C[C@H]1O[C@@H](n2cc(C#Cc3cnc4ccccc4c3)c3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1,3.5,active
CHEMBL5427101,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],2.1,active
CHEMBL5400638,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1Cl,2.07,active
CHEMBL5413359,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],1.3,active
CHEMBL5396377,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1C#N,0.72,active
CHEMBL5403998,CCCCCCCCCCCCNC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1,40800.0,inactive
CHEMBL5414300,CCc1cccc(NC(=O)[C@@H](Cc2ccc(O)c(O)c2)OC(=O)/C=C/c2ccc(O)c(O)c2)c1,45700.0,inactive
CHEMBL5397099,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,6.0,active
CHEMBL5421881,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)CCl)C2(C)C,6.0,active
CHEMBL5430055,CC[C@H](C)[C@H](NC(=O)C(F)(F)C(F)(F)F)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,6.0,active
CHEMBL5431221,CCC(CC)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl)C2(C)C,7.0,active
CHEMBL5393937,CCC(C)(C)[C@H](NC(=O)C1(F)CC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,6.0,active
CHEMBL5421070,CC[C@H](C)[C@H](NC(=O)[C@@H](F)Cl)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCCNC1=O)C(=O)[C@@H](F)Cl,7.0,active
CHEMBL5418992,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cc(=O)[nH]c3ccccc23)CCN1c1ccc(Cl)c(Cl)c1,270.0,active
CHEMBL5439743,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cncc3cc[nH]c23)CCN1c1ccc(Cl)c(Cl)c1,250.0,active
CHEMBL5430366,Cl.O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cncc3cc[nH]c23)CCN1c1ccc(Cl)c(Cl)c1,210.0,active
CHEMBL5412579,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cnccc2Cl)CCN1c1ccc(Cl)c(Cl)c1,320.0,active
CHEMBL5403743,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cncc(F)c2)CCN1c1ccc(Cl)c(Cl)c1,350.0,active
